id,price,time,exchange,quote_type,market_hours,change_percent,day_volume,change,last_size,price_hint,readable_time
HINDALCO.NS,667.5,1754972835000,NSI,8,1,-0.7951216,3791138,-5.3499756,175,2,2025-08-12 09:57:15
SUNPHARMA.NS,1615.6,1754972835000,NSI,8,1,0.44767463,142686,7.199951,1,2,2025-08-12 09:57:15
TITAN.NS,3526.0,1754972835000,NSI,8,1,1.6756583,260135,58.100098,3,2,2025-08-12 09:57:15
TCS.NS,3086.8,1754972835000,NSI,8,1,1.5127598,496164,46.0,,2,2025-08-12 09:57:15
JIOFIN.NS,330.8,1754972835000,NSI,8,1,0.93086755,2887880,3.0499878,2,2,2025-08-12 09:57:15
ULTRACEMCO.NS,12476.0,1754972836000,NSI,8,1,0.5723037,44755,71.0,1,2,2025-08-12 09:57:16
JIOFIN.NS,330.8,1754972836000,NSI,8,1,0.9305836,2888055,3.0499878,24,2,2025-08-12 09:57:16
M&M.NS,3237.4,1754972836000,NSI,8,1,1.6069283,864974,51.19995,2,2,2025-08-12 09:57:16
TECHM.NS,1503.1,1754972836000,NSI,8,1,1.4850817,248274,22.0,17,2,2025-08-12 09:57:16
HDFCBANK.NS,1994.3,1754972836000,NSI,8,1,-0.06513638,824925,-1.2999268,1,2,2025-08-12 09:57:16
HINDUNILVR.NS,2533.0,1754972836000,NSI,8,1,0.57973707,,14.600098,,2,2025-08-12 09:57:16
HINDUNILVR.NS,2533.0,1754972836000,NSI,8,1,0.5800595,122598,14.600098,17,2,2025-08-12 09:57:16
TATAMOTORS.NS,655.2,1754972836000,NSI,8,1,0.22183314,2018828,1.4500122,1,2,2025-08-12 09:57:16
EICHERMOT.NS,5667.0,1754972836000,NSI,8,1,-0.0793371,133507,-4.5,345,2,2025-08-12 09:57:16
TITAN.NS,3525.0,1754972836000,NSI,8,1,1.6460578,262487,57.100098,35,2,2025-08-12 09:57:16
HEROMOTOCO.NS,4646.1,1754972836000,NSI,8,1,1.8387004,174251,83.8999,4,2,2025-08-12 09:57:16
TATASTEEL.NS,160.96,1754972836000,NSI,8,1,1.5392394,4368968,2.4400024,6,2,2025-08-12 09:57:16
BEL.NS,382.95,1754972836000,NSI,8,1,-0.2475845,2376421,-0.9499817,1300,2,2025-08-12 09:57:16
INFY.NS,1438.9,1754972836000,NSI,8,1,0.7491475,1426076,10.700073,1000,2,2025-08-12 09:57:16
RELIANCE.NS,1398.4,1754972836000,NSI,8,1,0.8799823,1418354,12.200073,47,2,2025-08-12 09:57:16
LT.NS,3715.7,1754972836000,NSI,8,1,1.2894269,496014,47.30005,4,2,2025-08-12 09:57:16
TRENT.NS,5419.0,1754972836000,NSI,8,1,-0.45007807,83646,-24.5,3,2,2025-08-12 09:57:16
ETERNAL.NS,305.8,1754972836000,NSI,8,1,-1.1633563,4556408,-3.600006,168,2,2025-08-12 09:57:16
COALINDIA.NS,383.85,1754972836000,NSI,8,1,0.35298893,499930,1.3500061,7,2,2025-08-12 09:57:16
ASIANPAINT.NS,2495.5,1754972837000,NSI,8,1,0.25711712,124473,6.3999023,25,2,2025-08-12 09:57:17
AXISBANK.NS,1074.8,1754972837000,NSI,8,1,0.13976893,574251,1.5,31,2,2025-08-12 09:57:17
TITAN.NS,3524.1,1754972837000,NSI,8,1,1.6201626,262759,56.200195,4,2,2025-08-12 09:57:17
EICHERMOT.NS,5667.0,1754972837000,NSI,8,1,-0.07934409,133164,-4.5,1,2,2025-08-12 09:57:17
SBIN.NS,825.0,1754972837000,NSI,8,1,0.18827668,1650828,1.5499878,4,2,2025-08-12 09:57:17
LT.NS,3716.0,1754972837000,NSI,8,1,1.2976773,496159,47.600098,10,2,2025-08-12 09:57:17
M&M.NS,3237.8,1754972837000,NSI,8,1,1.6196905,865010,51.600098,3,2,2025-08-12 09:57:17
INFY.NS,1438.9,1754972837000,NSI,8,1,0.7491999,1425814,10.700073,16,2,2025-08-12 09:57:17
RELIANCE.NS,1398.0,1754972837000,NSI,8,1,0.851006,1418472,11.800049,7,2,2025-08-12 09:57:17
HEROMOTOCO.NS,4645.0,1754972837000,NSI,8,1,1.814472,174283,82.799805,6,2,2025-08-12 09:57:17
ETERNAL.NS,305.8,1754972837000,NSI,8,1,-1.1635443,4556541,-3.600006,100,2,2025-08-12 09:57:17
NTPC.NS,337.6,1754972837000,NSI,8,1,0.43155125,399247,1.4500122,4,2,2025-08-12 09:57:17
ADANIENT.NS,2279.5,1754972837000,NSI,8,1,-0.17083107,242282,-3.8999023,7,2,2025-08-12 09:57:17
TCS.NS,3087.0,1754972837000,NSI,8,1,1.5197852,496470,46.19995,6,2,2025-08-12 09:57:17
BAJFINANCE.NS,869.6,1754972837000,NSI,8,1,-0.93383574,1422715,-8.200012,1,2,2025-08-12 09:57:17
BEL.NS,382.9,1754972837000,NSI,8,1,-0.26045057,2377159,-1.0,566,2,2025-08-12 09:57:17
WIPRO.NS,246.13,1754972837000,NSI,8,1,1.866417,1899516,4.51001,48,2,2025-08-12 09:57:17
TATACONSUM.NS,1062.1,1754972838000,NSI,8,1,0.2832594,,3.0,,2,2025-08-12 09:57:18
HEROMOTOCO.NS,4647.0,1754972838000,NSI,8,1,1.8595632,174580,84.799805,4,2,2025-08-12 09:57:18
BHARTIARTL.NS,1863.5,1754972838000,NSI,8,1,0.32841474,628957,6.0999756,34,2,2025-08-12 09:57:18
BEL.NS,383.0,1754972838000,NSI,8,1,-0.23449555,2377625,-0.8999939,100,2,2025-08-12 09:57:18
TCS.NS,3086.1,1754972838000,NSI,8,1,1.4893004,496488,45.30005,4,2,2025-08-12 09:57:18
CIPLA.NS,1511.5,1754972838000,NSI,8,1,0.44538662,78360,6.699951,159,2,2025-08-12 09:57:18
ONGC.NS,234.43,1754972838000,NSI,8,1,0.27374968,580806,0.6399994,189,2,2025-08-12 09:57:18
ETERNAL.NS,305.8,1754972838000,NSI,8,1,-1.1635443,4556443,-3.600006,1,2,2025-08-12 09:57:18
TITAN.NS,3525.0,1754972838000,NSI,8,1,1.6469598,262796,57.100098,13,2,2025-08-12 09:57:18
TATASTEEL.NS,160.98,1754972838000,NSI,8,1,1.552045,4368982,2.4599915,10,2,2025-08-12 09:57:18
TATACONSUM.NS,1062.1,1754972838000,NSI,8,1,0.28315243,67133,3.0,11,2,2025-08-12 09:57:18
SHRIRAMFIN.NS,614.6,1754972838000,NSI,8,1,-0.48602673,557046,-3.0,15,2,2025-08-12 09:57:18
RELIANCE.NS,1398.0,1754972838000,NSI,8,1,0.85125154,1418564,11.800049,49,2,2025-08-12 09:57:18
JIOFIN.NS,330.8,1754972838000,NSI,8,1,0.9305836,2892350,3.0499878,11,2,2025-08-12 09:57:18
JIOFIN.NS,330.8,1754972838000,NSI,8,1,0.9305836,2892258,3.0499878,100,2,2025-08-12 09:57:18
WIPRO.NS,246.13,1754972838000,NSI,8,1,1.8665714,1899507,4.51001,7,2,2025-08-12 09:57:18
INFY.NS,1438.9,1754972839000,NSI,8,1,0.7491999,1426717,10.700073,6,2,2025-08-12 09:57:19
M&M.NS,3237.9,1754972839000,NSI,8,1,1.622672,865052,51.69995,7,2,2025-08-12 09:57:19
APOLLOHOSP.NS,7262.0,1754972839000,NSI,8,1,0.041339397,33324,3.0,14,2,2025-08-12 09:57:19
BEL.NS,383.0,1754972839000,NSI,8,1,-0.23443447,2378116,-0.8999939,20,2,2025-08-12 09:57:19
ITC.NS,418.7,1754972839000,NSI,8,1,0.44380617,1695218,1.8500061,25,2,2025-08-12 09:57:19
LT.NS,3716.0,1754972839000,NSI,8,1,1.2975711,496617,47.600098,1,2,2025-08-12 09:57:19
BAJAJFINSV.NS,1926.3,1754972839000,NSI,8,1,0.18206409,104141,3.5,2,2,2025-08-12 09:57:19
TATASTEEL.NS,160.98,1754972839000,NSI,8,1,1.5518492,4368983,2.4599915,1,2,2025-08-12 09:57:19
HDFCLIFE.NS,772.0,1754972840000,NSI,8,1,0.94802225,446559,7.25,5,2,2025-08-12 09:57:20
MARUTI.NS,12725.0,1754972840000,NSI,8,1,1.016115,26788,128.0,6,2,2025-08-12 09:57:20
SBILIFE.NS,1860.5,1754972840000,NSI,8,1,0.5132361,93810,9.5,,2,2025-08-12 09:57:20
ETERNAL.NS,305.85,1754972840000,NSI,8,1,-1.1481203,4556672,-3.5499878,5,2,2025-08-12 09:57:20
POWERGRID.NS,286.35,1754972840000,NSI,8,1,0.52696294,1161515,1.5,1,2,2025-08-12 09:57:20
DRREDDY.NS,1211.4,1754972840000,NSI,8,1,-0.66398686,200461,-8.099976,,2,2025-08-12 09:57:20
ICICIBANK.NS,1430.1,1754972840000,NSI,8,1,-0.4524887,907074,-6.5,1,2,2025-08-12 09:57:20
M&M.NS,3237.9,1754972840000,NSI,8,1,1.622621,865163,51.69995,1,2,2025-08-12 09:57:20
HEROMOTOCO.NS,4648.0,1754972840000,NSI,8,1,1.8807085,174637,85.799805,3,2,2025-08-12 09:57:20
LT.NS,3715.3,1754972840000,NSI,8,1,1.2782466,497196,46.900146,24,2,2025-08-12 09:57:20
JIOFIN.NS,330.8,1754972840000,NSI,8,1,0.9305836,2892903,3.0499878,214,2,2025-08-12 09:57:20
ADANIPORTS.NS,1344.9,1754972840000,NSI,8,1,0.41063163,230175,5.5,25,2,2025-08-12 09:57:20
TATASTEEL.NS,160.96,1754972840000,NSI,8,1,1.5390453,4370585,2.4400024,800,2,2025-08-12 09:57:20
TITAN.NS,3525.9,1754972840000,NSI,8,1,1.672916,263902,58.0,16,2,2025-08-12 09:57:20
HCLTECH.NS,1506.7,1754972840000,NSI,8,1,1.2567172,472932,18.699951,1,2,2025-08-12 09:57:20
WIPRO.NS,246.16,1754972840000,NSI,8,1,1.8786762,1899797,4.5400085,100,2,2025-08-12 09:57:20
TCS.NS,3087.0,1754972840000,NSI,8,1,1.5197852,496486,46.19995,1,2,2025-08-12 09:57:20
RELIANCE.NS,1398.0,1754972840000,NSI,8,1,0.851006,1418869,11.800049,1,2,2025-08-12 09:57:20
GRASIM.NS,2719.2,1754972840000,NSI,8,1,-1.4391341,52576,-39.69995,1,2,2025-08-12 09:57:20
KOTAKBANK.NS,1981.0,1754972840000,NSI,8,1,0.258109,127406,5.0999756,1,2,2025-08-12 09:57:20
HEROMOTOCO.NS,4648.0,1754972841000,NSI,8,1,1.8806672,174641,85.799805,2,2,2025-08-12 09:57:21
M&M.NS,3237.5,1754972841000,NSI,8,1,1.6098679,865186,51.30005,,2,2025-08-12 09:57:21
WIPRO.NS,246.2,1754972841000,NSI,8,1,1.895853,1901717,4.580002,310,2,2025-08-12 09:57:21
TITAN.NS,3525.9,1754972841000,NSI,8,1,1.6724819,263958,58.0,4,2,2025-08-12 09:57:21
INDUSINDBK.NS,786.65,1754972841000,NSI,8,1,0.43428594,317267,3.4000244,12,2,2025-08-12 09:57:21
LT.NS,3717.0,1754972841000,NSI,8,1,1.3254452,497465,48.600098,59,2,2025-08-12 09:57:21
JIOFIN.NS,330.9,1754972841000,NSI,8,1,0.9613899,2892841,3.149994,1,2,2025-08-12 09:57:21
EICHERMOT.NS,5666.0,1754972841000,NSI,8,1,-0.09695901,133165,-5.5,,2,2025-08-12 09:57:21
INFY.NS,1439.0,1754972841000,NSI,8,1,0.756253,1427089,10.800049,1,2,2025-08-12 09:57:21
RELIANCE.NS,1398.4,1754972841000,NSI,8,1,0.8803632,1418918,12.200073,20,2,2025-08-12 09:57:21
BAJAJ-AUTO.NS,8300.0,1754972841000,NSI,8,1,0.3021148,29449,25.0,3,2,2025-08-12 09:57:21
TCS.NS,3086.9,1754972841000,NSI,8,1,1.5159937,496525,46.099854,20,2,2025-08-12 09:57:21
BEL.NS,382.9,1754972841000,NSI,8,1,-0.26041666,2379421,-1.0,100,2,2025-08-12 09:57:21
ETERNAL.NS,305.8,1754972841000,NSI,8,1,-1.1633563,4556671,-3.600006,2,2,2025-08-12 09:57:21
SUNPHARMA.NS,1616.7,1754972841000,NSI,8,1,0.51638937,143431,8.299927,3,2,2025-08-12 09:57:21
TECHM.NS,1503.1,1754972842000,NSI,8,1,1.4853826,248524,22.0,8,2,2025-08-12 09:57:22
ULTRACEMCO.NS,12474.0,1754972842000,NSI,8,1,0.5561377,44838,69.0,27,2,2025-08-12 09:57:22
TRENT.NS,5419.0,1754972842000,NSI,8,1,-0.45007807,84503,-24.5,1,2,2025-08-12 09:57:22
WIPRO.NS,246.2,1754972842000,NSI,8,1,1.8955393,1901415,4.580002,4,2,2025-08-12 09:57:22
LT.NS,3715.6,1754972842000,NSI,8,1,1.2861791,497421,47.200195,2,2,2025-08-12 09:57:22
TATASTEEL.NS,160.96,1754972842000,NSI,8,1,1.5392394,4370027,2.4400024,24,2,2025-08-12 09:57:22
TITAN.NS,3525.2,1754972842000,NSI,8,1,1.6519648,264103,57.30005,10,2,2025-08-12 09:57:22
GRASIM.NS,2719.2,1754972842000,NSI,8,1,-1.4389776,52577,-39.69995,,2,2025-08-12 09:57:22
JSWSTEEL.NS,1057.0,1754972842000,NSI,8,1,0.4084393,114584,4.300049,53,2,2025-08-12 09:57:22
TATAMOTORS.NS,655.15,1754972842000,NSI,8,1,0.2141365,2019731,1.4000244,,2,2025-08-12 09:57:22
ETERNAL.NS,305.8,1754972842000,NSI,8,1,-1.1635443,4556687,-3.600006,9,2,2025-08-12 09:57:22
RELIANCE.NS,1398.4,1754972842000,NSI,8,1,0.8801092,1418902,12.200073,2,2,2025-08-12 09:57:22
HINDALCO.NS,667.3,1754972842000,NSI,8,1,-0.8246026,3792052,-5.549988,2,2,2025-08-12 09:57:22
BAJAJ-AUTO.NS,8304.0,1754972842000,NSI,8,1,0.35062265,29785,29.0,100,2,2025-08-12 09:57:22
TCS.NS,3085.5,1754972842000,NSI,8,1,1.4693298,496545,44.69995,10,2,2025-08-12 09:57:22
BEL.NS,383.0,1754972842000,NSI,8,1,-0.23449555,2379621,-0.8999939,50,2,2025-08-12 09:57:22
BAJFINANCE.NS,870.2,1754972843000,NSI,8,1,-0.86639035,1422882,-7.5999756,,2,2025-08-12 09:57:23
NTPC.NS,337.5,1754972843000,NSI,8,1,0.4014888,399387,1.3500061,55,2,2025-08-12 09:57:23
TITAN.NS,3523.7,1754972843000,NSI,8,1,1.6083487,264446,55.80005,50,2,2025-08-12 09:57:23
COALINDIA.NS,383.85,1754972843000,NSI,8,1,0.35294276,499955,1.3500061,1,2,2025-08-12 09:57:23
TATASTEEL.NS,160.94,1754972843000,NSI,8,1,1.5264274,4370904,2.4199982,4,2,2025-08-12 09:57:23
INFY.NS,1439.0,1754972843000,NSI,8,1,0.7562001,1427096,10.800049,,2,2025-08-12 09:57:23
BEL.NS,382.95,1754972843000,NSI,8,1,-0.24742329,2380796,-0.9499817,25,2,2025-08-12 09:57:23
ADANIENT.NS,2279.5,1754972843000,NSI,8,1,-0.17079367,243178,-3.8999023,12,2,2025-08-12 09:57:23
ASIANPAINT.NS,2495.5,1754972843000,NSI,8,1,0.25711712,124458,6.3999023,2,2,2025-08-12 09:57:23
TCS.NS,3085.5,1754972843000,NSI,8,1,1.4700062,496611,44.69995,,2,2025-08-12 09:57:23
SBIN.NS,825.0,1754972843000,NSI,8,1,0.18823095,1650954,1.5499878,1,2,2025-08-12 09:57:23
HEROMOTOCO.NS,4648.6,1754972843000,NSI,8,1,1.89407,174714,86.3999,1,2,2025-08-12 09:57:23
HDFCBANK.NS,1994.7,1754972843000,NSI,8,1,-0.04510948,826122,-0.9000244,29,2,2025-08-12 09:57:23
WIPRO.NS,246.2,1754972843000,NSI,8,1,1.8955393,1901518,4.580002,29,2,2025-08-12 09:57:23
BHARTIARTL.NS,1863.5,1754972844000,NSI,8,1,0.32841474,629989,6.0999756,389,2,2025-08-12 09:57:24
WIPRO.NS,246.19,1754972844000,NSI,8,1,1.8913245,1902306,4.5700073,100,2,2025-08-12 09:57:24
ETERNAL.NS,305.8,1754972844000,NSI,8,1,-1.1639204,4556745,-3.600006,25,2,2025-08-12 09:57:24
HEROMOTOCO.NS,4648.0,1754972844000,NSI,8,1,1.8804199,174722,85.799805,2,2,2025-08-12 09:57:24
TATASTEEL.NS,160.96,1754972844000,NSI,8,1,1.5394337,4373470,2.4400024,7,2,2025-08-12 09:57:24
INFY.NS,1438.9,1754972844000,NSI,8,1,0.7491475,1427218,10.700073,26,2,2025-08-12 09:57:24
ONGC.NS,234.5,1754972844000,NSI,8,1,0.3037852,580678,0.7100067,1,2,2025-08-12 09:57:24
EICHERMOT.NS,5667.0,1754972844000,NSI,8,1,-0.07935808,133167,-4.5,,2,2025-08-12 09:57:24
TITAN.NS,3523.7,1754972844000,NSI,8,1,1.6090444,264979,55.80005,90,2,2025-08-12 09:57:24
LT.NS,3718.0,1754972844000,NSI,8,1,1.3530129,502651,49.600098,259,2,2025-08-12 09:57:24
TCS.NS,3086.7,1754972844000,NSI,8,1,1.5100639,496646,45.899902,,2,2025-08-12 09:57:24
AXISBANK.NS,1074.7,1754972844000,NSI,8,1,0.13041757,574524,1.3999023,1,2,2025-08-12 09:57:24
BEL.NS,382.95,1754972844000,NSI,8,1,-0.24745551,2380975,-0.9499817,50,2,2025-08-12 09:57:24
JIOFIN.NS,330.95,1754972844000,NSI,8,1,0.97650665,2893845,3.2000122,2,2,2025-08-12 09:57:24
RELIANCE.NS,1398.0,1754972844000,NSI,8,1,0.85125154,1422515,11.800049,311,2,2025-08-12 09:57:24
BAJAJFINSV.NS,1926.0,1754972845000,NSI,8,1,0.16639546,104183,3.1999512,,2,2025-08-12 09:57:25
ETERNAL.NS,305.7,1754972845000,NSI,8,1,-1.1954708,4556730,-3.6999817,1,2,2025-08-12 09:57:25
ITC.NS,418.8,1754972845000,NSI,8,1,0.467902,1695524,1.9499817,66,2,2025-08-12 09:57:25
RELIANCE.NS,1398.1,1754972845000,NSI,8,1,0.8585257,1422429,11.900024,104,2,2025-08-12 09:57:25
CIPLA.NS,1511.2,1754972845000,NSI,8,1,0.4252144,78309,6.3999023,11,2,2025-08-12 09:57:25
TITAN.NS,3524.8,1754972845000,NSI,8,1,1.6412873,264953,56.900146,2,2,2025-08-12 09:57:25
NESTLEIND.NS,1108.3,1754972845000,NSI,8,1,0.29864696,124643,3.3000488,5,2,2025-08-12 09:57:25
M&M.NS,3237.5,1754972845000,NSI,8,1,1.61007,865207,51.30005,5,2,2025-08-12 09:57:25
APOLLOHOSP.NS,7262.0,1754972845000,NSI,8,1,0.041328005,33315,3.0,1,2,2025-08-12 09:57:25
JIOFIN.NS,330.75,1754972845000,NSI,8,1,0.9147736,2895512,3.0,100,2,2025-08-12 09:57:25
SHRIRAMFIN.NS,614.55,1754972845000,NSI,8,1,-0.49380523,557132,-3.0499878,40,2,2025-08-12 09:57:25
HEROMOTOCO.NS,4648.6,1754972845000,NSI,8,1,1.89407,174754,86.3999,3,2,2025-08-12 09:57:25
RELIANCE.NS,1398.4,1754972846000,NSI,8,1,0.88029975,1422638,12.200073,8,2,2025-08-12 09:57:26
LT.NS,3714.3,1754972846000,NSI,8,1,1.2514695,503872,45.900146,1,2,2025-08-12 09:57:26
JIOFIN.NS,330.95,1754972846000,NSI,8,1,0.97695386,2925365,3.2000122,8,2,2025-08-12 09:57:26
MARUTI.NS,12724.0,1754972846000,NSI,8,1,1.0080966,26815,127.0,10,2,2025-08-12 09:57:26
KOTAKBANK.NS,1981.0,1754972846000,NSI,8,1,0.258109,127409,5.0999756,,2,2025-08-12 09:57:26
WIPRO.NS,246.15,1754972846000,NSI,8,1,1.8745339,1902285,4.529999,19,2,2025-08-12 09:57:26
SBILIFE.NS,1860.5,1754972846000,NSI,8,1,0.5132361,93819,9.5,,2,2025-08-12 09:57:26
INFY.NS,1438.9,1754972846000,NSI,8,1,0.7491999,1428467,10.700073,65,2,2025-08-12 09:57:26
POWERGRID.NS,286.35,1754972846000,NSI,8,1,0.5265929,1166107,1.5,10,2,2025-08-12 09:57:26
BEL.NS,383.0,1754972846000,NSI,8,1,-0.23443447,2387338,-0.8999939,8,2,2025-08-12 09:57:26
ADANIPORTS.NS,1345.3,1754972846000,NSI,8,1,0.44062915,230180,5.9000244,15,2,2025-08-12 09:57:26
ETERNAL.NS,305.8,1754972846000,NSI,8,1,-1.1639204,4557288,-3.600006,83,2,2025-08-12 09:57:26
DRREDDY.NS,1211.5,1754972846000,NSI,8,1,-0.65606034,200523,-8.0,3,2,2025-08-12 09:57:26
TCS.NS,3085.5,1754972846000,NSI,8,1,1.4700062,496810,44.69995,20,2,2025-08-12 09:57:26
ICICIBANK.NS,1430.1,1754972846000,NSI,8,1,-0.4524572,907595,-6.5,,2,2025-08-12 09:57:26
HCLTECH.NS,1506.8,1754972846000,NSI,8,1,1.2635292,472986,18.800049,3,2,2025-08-12 09:57:26
HDFCLIFE.NS,772.0,1754972846000,NSI,8,1,0.94802225,446656,7.25,1,2,2025-08-12 09:57:26
TATASTEEL.NS,160.9,1754972846000,NSI,8,1,1.500624,4375881,2.3799896,67,2,2025-08-12 09:57:26
WIPRO.NS,246.2,1754972847000,NSI,8,1,1.8959316,1902318,4.580002,25,2,2025-08-12 09:57:27
TITAN.NS,3524.7,1754972847000,NSI,8,1,1.637833,264966,56.80005,3,2,2025-08-12 09:57:27
JIOFIN.NS,330.9,1754972847000,NSI,8,1,0.9609499,2925757,3.149994,200,2,2025-08-12 09:57:27
HEROMOTOCO.NS,4649.0,1754972847000,NSI,8,1,1.9027532,174810,86.799805,1,2,2025-08-12 09:57:27
M&M.NS,3237.4,1754972847000,NSI,8,1,1.6068779,865212,51.19995,,2,2025-08-12 09:57:27
RELIANCE.NS,1398.4,1754972847000,NSI,8,1,0.8801092,1422670,12.200073,5,2,2025-08-12 09:57:27
TATASTEEL.NS,160.9,1754972847000,NSI,8,1,1.5013813,,2.3799896,,2,2025-08-12 09:57:27
INFY.NS,1438.7,1754972847000,NSI,8,1,0.73508817,1428627,10.5,84,2,2025-08-12 09:57:27
TATASTEEL.NS,160.9,1754972847000,NSI,8,1,1.5013813,4375954,2.3799896,70,2,2025-08-12 09:57:27
INDUSINDBK.NS,786.45,1754972847000,NSI,8,1,0.40845135,317293,3.2000122,19,2,2025-08-12 09:57:27
SUNPHARMA.NS,1615.9,1754972847000,NSI,8,1,0.46607012,144116,7.5,13,2,2025-08-12 09:57:27
TATAMOTORS.NS,655.05,1754972848000,NSI,8,1,0.19882049,2021288,1.2999878,3,2,2025-08-12 09:57:28
ULTRACEMCO.NS,12474.0,1754972848000,NSI,8,1,0.5562273,44897,69.0,5,2,2025-08-12 09:57:28
HINDUNILVR.NS,2533.9,1754972848000,NSI,8,1,0.6156902,122633,15.5,16,2,2025-08-12 09:57:28
WIPRO.NS,246.15,1754972848000,NSI,8,1,1.8744564,1902510,4.529999,66,2,2025-08-12 09:57:28
TECHM.NS,1502.6,1754972848000,NSI,8,1,1.451134,248532,21.5,1,2,2025-08-12 09:57:28
HDFCBANK.NS,1994.1,1754972848000,NSI,8,1,-0.07514277,826508,-1.5,3,2,2025-08-12 09:57:28
BAJAJ-AUTO.NS,8305.0,1754972848000,NSI,8,1,0.36258158,29688,30.0,1,2,2025-08-12 09:57:28
ETERNAL.NS,305.8,1754972848000,NSI,8,1,-1.1639204,4557460,-3.600006,73,2,2025-08-12 09:57:28
RELIANCE.NS,1398.1,1754972848000,NSI,8,1,0.858278,1422688,11.900024,,2,2025-08-12 09:57:28
M&M.NS,3237.0,1754972848000,NSI,8,1,1.5941772,865253,50.80005,8,2,2025-08-12 09:57:28
LT.NS,3714.7,1754972848000,NSI,8,1,1.2622696,504140,46.30005,35,2,2025-08-12 09:57:28
INFY.NS,1438.6,1754972848000,NSI,8,1,0.7281401,1428748,10.400024,1,2,2025-08-12 09:57:28
HINDALCO.NS,667.9,1754972848000,NSI,8,1,-0.73632604,3794449,-4.949951,1,2,2025-08-12 09:57:28
JIOFIN.NS,330.95,1754972848000,NSI,8,1,0.97650665,2930133,3.2000122,25,2,2025-08-12 09:57:28
TCS.NS,3085.5,1754972848000,NSI,8,1,1.469523,496949,44.69995,5,2,2025-08-12 09:57:28
TRENT.NS,5420.5,1754972848000,NSI,8,1,-0.42263874,89047,-23.0,4,2,2025-08-12 09:57:28
JSWSTEEL.NS,1057.1,1754972848000,NSI,8,1,0.41801488,114835,4.4000244,8,2,2025-08-12 09:57:28
GRASIM.NS,2720.5,1754972848000,NSI,8,1,-1.3925117,52586,-38.399902,5,2,2025-08-12 09:57:28
BEL.NS,382.95,1754972848000,NSI,8,1,-0.24742329,2389222,-0.9499817,18,2,2025-08-12 09:57:28
ASIANPAINT.NS,2495.5,1754972849000,NSI,8,1,0.25711712,124528,6.3999023,4,2,2025-08-12 09:57:29
EICHERMOT.NS,5667.0,1754972849000,NSI,8,1,-0.07934409,133170,-4.5,2,2,2025-08-12 09:57:29
ETERNAL.NS,305.8,1754972849000,NSI,8,1,-1.1635443,4557398,-3.600006,1,2,2025-08-12 09:57:29
HEROMOTOCO.NS,4648.3,1754972849000,NSI,8,1,1.8869492,174867,86.09961,2,2,2025-08-12 09:57:29
JIOFIN.NS,330.95,1754972849000,NSI,8,1,0.97635764,2930194,3.2000122,41,2,2025-08-12 09:57:29
COALINDIA.NS,383.9,1754972849000,NSI,8,1,0.3660593,500085,1.3999939,2,2,2025-08-12 09:57:29
BAJFINANCE.NS,870.15,1754972849000,NSI,8,1,-0.87144315,1424051,-7.6499634,7,2,2025-08-12 09:57:29
TITAN.NS,3524.4,1754972849000,NSI,8,1,1.6290872,264972,56.5,1,2,2025-08-12 09:57:29
RELIANCE.NS,1398.2,1754972849000,NSI,8,1,0.8657384,1422868,12.0,,2,2025-08-12 09:57:29
M&M.NS,3237.4,1754972849000,NSI,8,1,1.60713,865277,51.19995,6,2,2025-08-12 09:57:29
TATASTEEL.NS,160.95,1754972849000,NSI,8,1,1.5334086,4376999,2.4299927,39,2,2025-08-12 09:57:29
BEL.NS,383.0,1754972849000,NSI,8,1,-0.23446499,2389350,-0.8999939,1,2,2025-08-12 09:57:29
WIPRO.NS,246.15,1754972849000,NSI,8,1,1.8748443,1902869,4.529999,117,2,2025-08-12 09:57:29
LT.NS,3714.6,1754972849000,NSI,8,1,1.2593757,504132,46.200195,5,2,2025-08-12 09:57:29
ADANIENT.NS,2280.0,1754972849000,NSI,8,1,-0.1489291,243406,-3.3999023,9,2,2025-08-12 09:57:29
NTPC.NS,337.6,1754972849000,NSI,8,1,0.43148705,399438,1.4500122,1,2,2025-08-12 09:57:29
SBIN.NS,825.0,1754972849000,NSI,8,1,0.18823095,1654623,1.5499878,,2,2025-08-12 09:57:29
INFY.NS,1438.7,1754972849000,NSI,8,1,0.73524266,1428777,10.5,2,2,2025-08-12 09:57:29
TCS.NS,3086.0,1754972849000,NSI,8,1,1.4866937,496947,45.19995,1,2,2025-08-12 09:57:29
WIPRO.NS,246.16,1754972850000,NSI,8,1,1.8790649,1902776,4.5400085,12,2,2025-08-12 09:57:30
BHARTIARTL.NS,1863.5,1754972850000,NSI,8,1,0.32841474,631323,6.0999756,6,2,2025-08-12 09:57:30
HEROMOTOCO.NS,4646.0,1754972850000,NSI,8,1,1.8359033,175385,83.799805,137,2,2025-08-12 09:57:30
BEL.NS,383.0,1754972850000,NSI,8,1,-0.23443447,2390665,-0.8999939,158,2,2025-08-12 09:57:30
TATASTEEL.NS,160.98,1754972850000,NSI,8,1,1.552143,4377020,2.4599915,20,2,2025-08-12 09:57:30
CIPLA.NS,1512.0,1754972850000,NSI,8,1,0.47872016,78318,7.199951,1,2,2025-08-12 09:57:30
JIOFIN.NS,331.25,1754972850000,NSI,8,1,1.0688654,2975095,3.5,22,2,2025-08-12 09:57:30
SHRIRAMFIN.NS,614.4,1754972850000,NSI,8,1,-0.5180011,557096,-3.1999512,1,2,2025-08-12 09:57:30
